title,year,total_sales
Petz Wild Animals: Tigerz,2008.0,0.56
Life Is Strange: Before the Storm,2018.0,0.22
"Warhammer 40,000: Dawn of War II - Chaos Rising",2010.0,0.1
Madagascar 3: The Video Game,2012.0,0.0
Famicom Mini: TwinBee,2004.0,0.12
Nanostray 2,2008.0,0.05
Challenge Me: Word Puzzles,2011.0,0.03
Tricky Towers,2017.0,0.02
Nicola Kanshuu: Model Oshare * Audition Platinum,2012.0,0.08
Top Gun: Combat Zones,2001.0,0.92
Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),2008.0,0.09
Scarlett: Nichijou no Kyoukaisen,2008.0,0.01
Tom Clancy's Ghost Recon: Future Soldier,2012.0,0.96
Jampack Summer 2001,2001.0,0.74
Rugby League 3,2010.0,0.07
"Love, Election and Chocolate Portable",2012.0,0.05
George of the Jungle and the Search for the Secret,2008.0,0.02
Indigo Prophecy,2005.0,0.02
Buzz! The Music Quiz,2005.0,1.61
Clover no Kuni no Alice,2011.0,0.02
NBA Live 16,2015.0,0.13
My Hero: Firefighter,2009.0,0.01
New Zealand Story Revolution,2008.0,0.0
One Piece Unlimited World: Red,2014.0,0.39
Ferrari Challenge Trofeo Pirelli,2008.0,0.0
Army Men: Sarge's Heroes 2,2000.0,0.24
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,2009.0,0.07
Rayman 3: Hoodlum Havoc,2003.0,0.07
Starsky & Hutch,2003.0,0.03
Mind Quiz,2006.0,0.09
Virtua Striker 2,2000.0,0.32
Fallout: New Vegas,2010.0,4.08
Shadow The Hedgehog,2005.0,0.18
Spec Ops: Covert Assault,2001.0,0.43
Railway Simulator,2011.0,0.0
Everyday House Tamagotchi,2012.0,0.09
NCAA Football 2004,2003.0,1.67
Broken Sword 5: The Serpent's Curse,2015.0,0.02
Castlevania: Order of Ecclesia,2008.0,0.37
Don King Presents: Prizefighter,2008.0,0.25
Aegis of Earth: Protonovus Assault,2016.0,0.04
Test Drive Unlimited,2007.0,0.51
BioShock,2008.0,1.44
Destiny 2,2017.0,0.16
Angry Birds: Star Wars,2013.0,0.23
LEGO Batman 2: DC Super Heroes,2013.0,0.12
Dynasty Warriors Next,2012.0,0.26
Cartoon Network: Punch Time Explosion XL,2011.0,0.08
Odama,2006.0,0.11
Yu-Gi-Oh! Dark Duel Stories,2002.0,0.83
Driver: San Francisco,2011.0,0.17
Sesame Street: Cookie's Counting Carnival,2010.0,0.29
Syberia III,2016.0,0.05
Time and Eternity,2013.0,0.17
Call of Duty 3,2006.0,1.07
The Sims: Superstar,2003.0,1.68
Blade II,2002.0,0.13
Vietcong 2,2005.0,0.0
Just Dance 2015,2014.0,2.09
The Treasures of Mystery Island 3 Pack - Save Mystery Island!,2011.0,0.01
"Monsters, Inc. Scream Arena",2002.0,0.37
Mortal Kombat (2011),2012.0,0.71
Predator: Concrete Jungle,2005.0,0.1
MLB 2K12 / NBA 2K12 Combo Pack,2012.0,0.04
Sniper Elite 4,2017.0,0.3
Harry Potter and the Sorcerer's Stone,2003.0,0.08
Madden NFL 2002,2001.0,3.08
SteamWorld Collection,2016.0,0.04
Devil May Cry 4,2008.0,1.34
Off-Road Drive,2011.0,0.04
PopStar Guitar,2008.0,0.06
Steins;Gate,2015.0,0.1
Nights of Azure 2: Bride of the New Moon,2017.0,0.06
D.C. III: Da Capo III,2013.0,0.03
Time Crisis: Project Titan,2001.0,0.05
NBA 07,2006.0,0.02
Bookworm Deluxe,2006.0,0.01
MLB SlugFest Loaded,2004.0,0.3
World Championship Pool 2004,2004.0,0.05
Backyard Sports: Sandlot Sluggers,2010.0,0.09
Samurai Shodown V,2006.0,0.02
Silent Scope,2000.0,0.38
Glory of Heracles,2010.0,0.29
Age of Empires III: Gold Edition,2007.0,0.03
Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,2001.0,0.55
Nicktoons MLB,2011.0,0.14
Yonder: The Cloud Catcher Chronicles,2017.0,0.04
WWE 2K16,2015.0,1.29
Cabela's Dangerous Hunts,2003.0,1.17
Jewel Master: Cradle Of Rome 2,2011.0,0.04
Assassin's Creed Rogue Remastered,2018.0,0.04
Nano Assault,2011.0,0.08
Trials Fusion,2014.0,0.43
Gravity Rush Remastered,2016.0,0.16
Maximum Racing: Super Truck Racer,2011.0,0.01
Rayman Raving Rabbids 2,2007.0,1.84
Shrek 2,2004.0,0.0
Rock Band,2007.0,2.47
Puyo Puyo!! 20th Anniversary,2011.0,0.14
Ephemeral: Fantasy on Dark,2018.0,0.0
Dance Dance Revolution: Hottest Party 3,2009.0,0.44
Deal or No Deal: The Banker is Back!,2008.0,0.2
Cryostasis: Sleep of Reason,2009.0,0.0
Rugby League Live 3,2015.0,0.01
Excite Truck,2006.0,0.53
Rage,2011.0,1.32
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,2011.0,0.08
NASCAR Thunder 2003,2002.0,0.27
Pokémon Card GB2: GRdan Sanjou,2001.0,0.89
Agony,2018.0,0.03
Lumo,2016.0,0.02
Super Monkey Ball Adventure,2006.0,0.08
Ribbit King,2004.0,0.09
Need for Speed Rivals,2013.0,1.27
Code Name: S.T.E.A.M.,2015.0,0.22
EVE Online,2003.0,0.2
Haikyuu!! Tsunage! Itadaki no Keshiki!!,2014.0,0.07
Boulder Dash-XL,2011.0,0.01
My Pet Chimp,2010.0,0.06
Chameleon,2008.0,0.1
Koshotengai no Hashihime Noma,2018.0,0.01
Cars Mater-National Championship,2007.0,0.49
Superstars V8 Next Challenge,2011.0,0.0
Kart Racer,2009.0,0.05
Resident Evil: Value Pack,2016.0,0.02
Clever Kids: Creepy Crawlies,2009.0,0.05
Metal Gear Solid: The Essential Collection (JP sales),2008.0,0.03
StarCraft II: Legacy of the Void,2015.0,0.57
LEGO The Hobbit,2014.0,0.16
Renai Revenge,2015.0,0.04
Star Wars: The Force Unleashed II,2010.0,1.51
Open Season,2006.0,0.01
"Flower, Sun, and Rain",2009.0,0.07
One Piece: Burning Blood,2016.0,0.19
Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,2012.0,0.01
Sega Superstars Tennis,2008.0,1.06
Pirates: Hunt For Blackbeard's Booty,2008.0,0.18
King's Bounty: Armored Princess,2009.0,0.01
Last Rebellion,2010.0,0.09
Tork: Prehistoric Punk,2005.0,0.03
Disney Infinity 3.0,2015.0,0.56
The Tomb Raider Trilogy,2011.0,0.89
BlazBlue: Continuum Shift EXTEND,2012.0,0.01
Project Versus J,2015.0,0.34
Akatsuki no Goei Trinity,2012.0,0.01
Fallout: Brotherhood of Steel,2004.0,0.07
Midway Arcade Treasures,2003.0,1.46
SOCOM: U.S. Navy SEALs Confrontation,2008.0,1.26
Rudolph the Red-Nosed Reindeer,2010.0,0.16
Cloudy With a Chance of Meatballs,2009.0,0.1
Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),2001.0,0.41
Another Code R: A Journey into Lost Memories,2009.0,0.06
Duel Masters: Sempai Legends,2004.0,0.29
Rogue Galaxy,2007.0,0.84
Jikkyou Powerful Pro Yakyuu 2014,2014.0,0.17
Up,2009.0,0.57
Mass Effect 3,2012.0,0.28
Rockstar Games presents Table Tennis,2006.0,0.75
Jake Power: Policeman,2009.0,0.05
Invizimals: The Alliance,2014.0,0.09
Dynasty Warriors Vol. 2 (JP sales),2006.0,0.04
Avatar: The Last Airbender - The Burning Earth,2007.0,0.42
Brain Training for Dummies,2008.0,0.01
Little Battlers eXperience W Super Custom,2013.0,0.1
Coronation Street: The Mystery of the Missing Hotpot Recipe,2011.0,0.01
Back At The Barnyard: Slop Bucket Games,2008.0,0.13
Pro Evolution Soccer 2011,2010.0,0.41
LEGO The Lord of the Rings,2012.0,1.24
Junior Mystery Quest,2011.0,0.09
How to Train Your Dragon 2,2014.0,0.1
Virtua Tennis 3,2007.0,0.05
Canada Hunt,2010.0,0.02
Ratchet & Clank: Tools of Destruction and Ratchet & Clank: A Crack in Time,2011.0,0.0
Echo Night Beyond,2004.0,0.04
Tom and Jerry in Fists of Furry,2000.0,0.16
Jake Hunter: Round of Revenge,2012.0,0.02
Risen 3: Titan Lords,2014.0,0.08
Dino Pets,2009.0,0.06
This Is the Police 2,2018.0,0.02
Renegade Racers,2000.0,0.03
Xbox Live Arcade,2004.0,0.0
Top Trumps: Doctor Who,2008.0,0.0
Metal Gear Solid HD Edition,2011.0,0.01
Attack of the Movies 3D,2010.0,0.04
MLB 2K9 Fantasy All-Stars,2009.0,0.09
Family Guy: Back to the Multiverse,2012.0,0.27
Fatal Frame,2002.0,0.06
King of Fighters 2002: Unlimited Match Tougeki Ver.,2010.0,0.01
Backyard NFL Football '09,2008.0,0.07
Barbie and the Magic of Pegasus,2005.0,0.09
Moto Racer World Tour,2000.0,0.38
Arx Fatalis,2003.0,0.05
Sekirei: Mirai Kara no Okurimono,2009.0,0.01
Jet X20,2002.0,0.23
NHL 16,2015.0,0.01
Guitar Freaks & DrumMania: Masterpiece Gold,2007.0,0.02
Overstrike,2013.0,0.14
Armed and Dangerous,2003.0,0.13
BioShock Infinite,2013.0,1.97
Rugby World Cup 2015,2015.0,0.06
Deadliest Warrior: Ancient Combat,2012.0,0.04
WWE 2K15,2014.0,0.8
Rapala's Fishing Frenzy,2008.0,0.22
Metroid Prime: Federation Force,2016.0,0.15
Command & Conquer 3: Kane's Wrath,2008.0,0.02
Classic NES Series: Excitebike,2004.0,0.1
The Legend of Spyro: The Eternal Night,2007.0,0.21
Mystery Case Files: Ravenhearst,2007.0,0.0
Saikin Koishiteru?,2009.0,0.0
SG/ZH: School Girl/Zombie Hunter,2017.0,0.07
Cake Mania 2: Jill's Next Adventure!,2008.0,0.28
The Guided Fate: Cross Thesis Awakening,2015.0,0.02
Classic NES Series: Ice Climber,2004.0,0.2
WRC 6,2016.0,0.02
RoadKill,2003.0,0.03
Barbie and the Magic of Pegasus,2005.0,0.0
Pirates of the Caribbean: At World's End,2007.0,0.34
Sonic Unleashed,2008.0,0.95
Dishonored 2,2016.0,0.86
BioShock Infinite,2013.0,1.82
Every Extend Extra,2006.0,0.13
Combat Flight Simulator 3: Battle for Europe,2002.0,0.02
MindJack,2011.0,0.18
GT-R 400,2006.0,0.0
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,2015.0,0.5
Silent Hill HD Collection,2012.0,0.19
Test Drive Unlimited,2006.0,0.32
Toy Story 3: The Video Game,2010.0,0.66
NBA 2K19,2018.0,0.3
Sky Odyssey,2000.0,0.32
Sniper Elite V2,2012.0,0.84
Little Red Riding Hood's Zombie BBQ,2008.0,0.04
Avatar: The Last Airbender - Into the Inferno,2008.0,0.25
Eternal Sonata,2007.0,0.32
The Sims 3,2010.0,2.31
Frantix,2005.0,0.08
Cubivore: Survival of the Fittest,2002.0,0.17
Killzone: Mercenary,2013.0,0.92
The Amazing Spider-Man 2 (2014),2014.0,0.01
The Great Escape,2003.0,0.2
Dark Souls II,2015.0,1.29
Doraemon the Movie: Nobita no Nankyoku Kachikochi Daibouken,2017.0,0.04
Banjo-Pilot,2005.0,0.1
Tomoyo After: It's a Wonderful Life CS Edition,2007.0,0.01
Solitaire & Mahjong,2009.0,0.12
Terminator 3: Rise of the Machines,2003.0,0.06
Kamaitachi no Yoru: Rinne Saisei,2017.0,0.02
Chicken Shoot,2007.0,0.35
Yamaha Supercross,2009.0,0.11
Metal Gear Solid: Peace Walker,2010.0,2.08
Nanatama: Chronicle of Dungeon Maker,2009.0,0.01
RoadKill,2003.0,0.17
Fossil League: Dino Tournament Championship,2007.0,0.0
The Legend of Spyro: Dawn of the Dragon,2008.0,0.46
Art of Fighting Anthology,2007.0,0.04
NBA 2K13,2012.0,0.01
NASCAR Heat Evolution,2016.0,0.1
Dragon Ball Z: Battle of Z,2014.0,0.12
Bee Movie Game,2007.0,0.0
The Idolm@ster 2,2011.0,0.16
Deadly Premonition,2010.0,0.26
Cabela's Big Game Hunter 2010,2009.0,1.7
Fate/Extra,2011.0,0.33
Madden NFL 15,2014.0,1.49
Tycoon City: New York,2006.0,0.02
DarkStar One: Broken Alliance,2010.0,0.2
Street Supremacy,2006.0,0.03
Assassin's Creed Chronicles,2016.0,0.11
ATV Renegades,2017.0,0.01
Yogi Bear: The Video Game,2010.0,0.11
Need for Speed Underground 2,2004.0,0.07
Sunset Overdrive,2014.0,1.16
Battle Worlds: Kronos,2013.0,0.01
Air Conflicts: Secret Wars,2011.0,0.03
The Legend of Spyro: Dawn of the Dragon,2008.0,0.44
TOEIC Test Training DS,2007.0,0.17
Dead to Rights II,2005.0,0.2
Excitebike 64,2000.0,1.0
Plants vs Zombies: Garden Warfare,2014.0,0.71
Tom Clancy's Rainbow Six 3: Black Arrow,2004.0,1.13
Crash Tag Team Racing,2005.0,0.13
Beat Sketch!,2010.0,0.08
SpongeBob SquarePants: Creature from the Krusty Krab,2006.0,0.49
Clock Zero: Shuuen no Ichibyou - ExTime,2015.0,0.02
Cabela's Big Game Hunter 2010,2009.0,0.4
Bomberman Tournament,2001.0,0.25
ECW Hardcore Revolution,2000.0,0.22
Leisure Suit Larry Collection,2006.0,0.0
Worms Blast,2002.0,0.06
Record of Agarest War 2,2012.0,0.15
Painkiller: Hell & Damnation,2013.0,0.04
Assassin's Creed III,2012.0,6.5
Grand Theft Auto IV,2008.0,11.09
Yu-Gi-Oh! 5D's Tag Force 6,2011.0,0.16
Cabela's Monster Buck Hunter,2010.0,0.61
Zoboomafoo: Leapin' Lemurs!,2001.0,0.03
Amped 3,2005.0,0.16
The BIGS 2,2009.0,0.21
Circus Maximus: Chariot Wars,2002.0,0.07
Harry Potter Collection,2007.0,0.56
Sega Soccer Slam,2002.0,0.07
Super Robot Taisen A,2001.0,0.36
Zoo Tycoon 2: African Adventure,2006.0,0.0
Mortal Kombat: Deadly Alliance,2002.0,0.01
Need for Speed: Hot Pursuit 2,2002.0,2.11
Juiced: Eliminator,2006.0,0.42
Inazuma Eleven 2: Kyoui no Shinryokusha - Fire / Blizzard,2009.0,1.18
Major League Baseball 2K11,2011.0,0.08
Grand Theft Auto: Liberty City Stories,2005.0,7.72
Just Cause 4,2018.0,0.29
Warriors Orochi 3,2014.0,0.04
KLAP!! Kind Love And Punish: Fun Party,2017.0,0.01
Top Gun: Combat Zones,2004.0,0.1
Jurassic Park: Operation Genesis,2003.0,0.02
GRID,2008.0,0.87
Death Mark,2018.0,0.03
Dream Club Zero Portable,2011.0,0.03
MotoGP 09/10,2010.0,0.17
Tak and the Power of Juju,2003.0,1.15
Green Lantern: Rise of the Manhunters,2011.0,0.13
The Simpsons: Road Rage,2001.0,0.24
Negima!? Dream Tactic Yumemiru Otome Princess,2007.0,0.03
Rio,2011.0,0.14
Dragon Quest Monsters: Joker 3 - Professional,2017.0,0.2
Brian Lara International Cricket 2007,2007.0,0.01
Call of Duty 3,2006.0,2.24
Pizza Delivery Boy,2010.0,0.07
Yu-Gi-Oh! World Championship Tournament 2004,2004.0,0.56
Taishou Moebius Line Vitable,2016.0,0.03
Hotel Giant 2,2010.0,0.03
Portal Runner,2001.0,0.13
Dragon Quest Monsters 1·2,2002.0,0.32
NBA ShootOut 2001,2000.0,0.27
Wipeout 2,2011.0,0.32
Naruto Powerful Shippuden,2013.0,0.16
World Championship Poker 2: Featuring Howard Lederer,2005.0,0.09
echochrome,2008.0,0.09
One Piece: Burning Blood,2016.0,0.65
Ashes Cricket 2009,2009.0,0.2
Quantum Conundrum,2012.0,0.01
Final Fight: Streetwise,2006.0,0.02
Green Lantern: Rise of the Manhunters,2011.0,0.17
Naruto RPG 3: Rejiuu vs Konoha Shoutai,2006.0,0.09
Cheer We Go!,2010.0,0.04
Murder in Venice,2011.0,0.08
The Elder Scrolls V: Skyrim VR,2017.0,1.13
Medal of Honor: Warfighter,2012.0,1.42
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,2007.0,0.02
Gakuen Hetalia,2012.0,0.01
My Fitness Coach 2: Exercise and Nutrition,2010.0,0.18
Madden NFL 25,2013.0,2.33
Still Life,2005.0,0.07
Summer Athletics: The Ultimate Challenge,2008.0,0.18
EA Sports MMA,2010.0,0.35
Vikings: Wolves of Midgard,2017.0,0.02
Hot Wheels: Track Attack,2010.0,0.27
A.C.E.: Another Century's Episode,2005.0,0.26
The Walking Dead: Season Two,2014.0,0.14
Ski-Doo Snowmobile Challenge,2009.0,0.04
Pro Evolution Soccer 2011,2010.0,2.41
Ape Escape: Pumped & Primed,2004.0,0.08
Pirates of the Caribbean: At World's End,2007.0,0.42
Mobile Suit Gundam: Mokuba no Kiseki,2012.0,0.04
Whirl Tour,2002.0,0.05
Mystic Legacy: The Great Ring,2015.0,0.0
Blue Dragon,2007.0,0.92
Harry Potter and the Deathly Hallows - Part 1,2010.0,0.41
Around the World in 80 Days,2004.0,0.05
Rocksmith 2014,2013.0,0.99
Killer is Dead,2013.0,0.13
Hot Shots Golf: Out of Bounds,2008.0,1.14
Dreamworks Madagascar Kartz,2009.0,0.37
Need for Speed: Most Wanted,2005.0,0.27
Lionheart: Kings' Crusade,2010.0,0.01
Ivy the Kiwi?,2010.0,0.05
Disney's Planes,2013.0,0.15
Scrabble (Others sales),2009.0,0.24
Prototype: Biohazard Bundle,2016.0,0.17
Undertale,2017.0,0.01
Romance of the Three Kingdoms XII,2012.0,0.09
The Lord of the Rings: The Fellowship of the Ring,2002.0,1.2
Yu-Gi-Oh! GX: Tag Force,2006.0,0.13
Angry Birds,2011.0,0.23
Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online,2017.0,0.02
World Championship Cards,2008.0,0.2
Steel Battalion: Line of Contact,2004.0,0.02
Trivial Pursuit,2009.0,0.37
Pirates of the Caribbean: Dead Man's Chest,2006.0,0.28
Cities: Skylines,2017.0,0.18
Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,2012.0,0.06
Purr Pals,2007.0,0.55
Star Wars Jedi Knight: Jedi Academy,2003.0,0.03
Sid Meier's Pirates!,2005.0,0.14
Need for Speed Carbon,2006.0,0.47
My Frogger: Toy Trials,2006.0,0.03
Gens? Suikoden: The Woven Web of a Century,2012.0,0.13
IA/VT Colorful,2015.0,0.08
Kono Aozora ni Yakusoku o: Melody of the Sun and Sea,2007.0,0.01
RedCard 20-03,2002.0,0.07
Tony Hawk's Project 8,2006.0,0.49
Looney Tunes: Cartoon Conductor,2008.0,0.04
Naruto: Uzumaki Chronicles 2 (JP sales),2007.0,0.05
Stacked with Daniel Negreanu,2006.0,0.03
Darksiders III,2018.0,0.25
Winning Post 7 2010,2010.0,0.07
NFL Head Coach 09,2008.0,0.14
Mystery P.I.: The Lottery Ticket,2007.0,0.0
Sherlock Holmes: Crimes & Punishments,2014.0,0.29
Phalanx,2001.0,0.0
Lock's Quest,2017.0,0.02
Frogger: Ancient Shadow,2005.0,0.05
The Last Story,2012.0,0.68
Di-Gata Defenders,2008.0,0.06
The Incredible Hulk: Ultimate Destruction,2005.0,0.23
Bleach: Heat the Soul,2005.0,0.09
The Legend of Spyro: Dawn of the Dragon,2008.0,0.57
Pen 1 Grand Prix: Penguin no Mondai Special,2009.0,0.16
Summer Lesson: Miyamoto Hikari Collection,2017.0,0.01
Syphon Filter 3,2001.0,0.52
Corvette,2003.0,0.24
Disney's The Haunted Mansion,2003.0,0.36
Operation Flashpoint: Elite,2005.0,0.04
100% Pascal Sensei: Kanpeki Paint Bombers,2017.0,0.03
Gakken Europa 4: Kokugo Sanmai DS,2010.0,0.0
Horrid Henry: Missions of Mischief,2010.0,0.02
Skylanders Giants,2012.0,1.32
Hakuoki: Shinkai - Furi no Shou,2015.0,0.02
Love Once,2010.0,0.0
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,2011.0,0.08
New Interpretation Stranger of Sword City,2016.0,0.03
Pokémon Pinball: Ruby & Sapphire (JP weekly sales),2003.0,0.45
Grooverider: Slot Car Thunder,2003.0,0.01
Batman: A Telltale Game Series,2016.0,0.07
Secret Agent Barbie: Royal Jewels Mission,2002.0,0.78
Gauntlet: Seven Sorrows,2005.0,0.4
Boot Camp Academy,2010.0,0.03
CV Casting Voice,2014.0,0.02
Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,2000.0,0.37
Saban's Power Rangers: Lightspeed Rescue,2000.0,0.35
Lost Planet 2,2010.0,0.76
Custom Robo Arena,2007.0,0.16
Midtown Madness 2,2000.0,0.0
Imagine: Resort Owner,2010.0,0.06
Pro Evolution Soccer 2011,2010.0,0.79
We Happy Few,2018.0,0.09
Super Monkey Ball Adventure,2006.0,0.03
Fist of The North Star: Lost Paradise,2018.0,0.36
The Sims: Unleashed,2002.0,3.76
Disney's Magical Mirror Starring Mickey Mouse,2002.0,0.19
Syberia 2,2017.0,0.01
FirePower for Microsoft Combat Flight Simulator 3,2004.0,0.01
Memories Off: Innocent File,2018.0,0.01
NHL 2K7,2006.0,0.08
King's Bounty: The Legend,2008.0,0.0
Skylanders: Spyro's Adventure,2011.0,0.1
The Sims 2: Nightlife,2005.0,1.27
Fishing Master World Tour,2009.0,0.09
Battlefield 2: Modern Combat,2005.0,0.56
Funky Barn,2012.0,0.12
Mortal Kombat vs DC Universe,2008.0,2.05
"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",2007.0,0.02
Zathura,2005.0,0.02
Blood Omen 2,2002.0,0.39
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,2008.0,0.08
The Legend of Heroes: A Tear of Vermillion,2005.0,0.09
Namco Museum Arcade Pac,2018.0,0.11
Rain Drops,2008.0,0.01
Bass Pro Shops: The Strike,2009.0,0.48
Yard Sale Hidden Treasures: Sunnyville,2010.0,0.11
Fatal Frame III: The Tormented,2005.0,0.08
Dead Island Definitive Collection,2016.0,0.23
Lost Planet: Extreme Condition Colonies Edition,2008.0,0.0
Back to the Future: The Game,2011.0,0.09
Top Trumps: Doctor Who,2008.0,0.0
Dragon Quest Builders: Revive Alefgard,2018.0,0.22
Simple 2000 Series Wii Vol. 2: The Party Game,2008.0,0.01
Dodge Racing: Charger vs Challenger,2009.0,0.03
Max Payne 3,2012.0,1.63
Valkyria Revolution,2017.0,0.16
Ghostbusters: The Video Game,2009.0,0.62
Driver '76,2007.0,0.24
Legends of Wrestling,2002.0,0.14
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,2016.0,0.04
Resident Evil: Revelations 2,2015.0,0.1
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,2013.0,0.01
Pharaonic,2017.0,0.02
Gaku * Ou: The Royal Seven Stars + Meteor,2013.0,0.02
Oumagatoki: Kaidan Romance,2012.0,0.03
Room Zoom: Race for Impact,2004.0,0.02
High School Musical: Sing It!,2007.0,1.87
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005.0,0.18
SSX,2012.0,0.92
Nobunaga no Yabou: Ranseiki,2002.0,0.13
Spyro Orange: The Cortex Conspiracy,2004.0,0.57
Mario Party: The Top 100,2017.0,0.69
Ultimate Puzzle Games: Sudoku Edition,2007.0,0.12
Worms Forts: Under Siege,2005.0,0.07
Overlord: Raising Hell,2008.0,0.12
Conflict: Vietnam,2004.0,0.0
Earth's Dawn,2016.0,0.02
My Baby 3 & Friends,2010.0,0.16
Gundam Battle Assault,2000.0,0.23
Jack Keane,2008.0,0.03
The Croods: Prehistoric Party!,2013.0,0.07
Auto Modellista,2003.0,0.03
Tom Clancy's EndWar,2008.0,0.91
Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,2008.0,0.04
Need for Speed: Most Wanted,2005.0,4.37
Silent Scope Complete,2004.0,0.1
Mawashite Tsunageru Touch Panic,2006.0,0.05
The Lord of the Rings: The Third Age,2004.0,0.58
Kidou Senshi Gundam: Shin Gihren no Yabou,2011.0,0.14
San Goku Shi DS 2,2007.0,0.02
Exhibition Volume 4,2003.0,0.07
Guitar Hero: Van Halen,2009.0,0.28
Cabela's North American Adventures,2010.0,0.11
X-Men Origins: Wolverine - Uncaged Edition,2009.0,0.69
Major League Baseball 2K7,2007.0,0.25
18 Wheeler: American Pro Trucker,2001.0,0.4
Art Academy: Home Studio,2015.0,0.02
Timmy Time,2011.0,0.02
Pinball Hall of Fame: The Gottlieb Collection,2010.0,0.13
Princess Saver! Eternal Love for My Lady,2010.0,0.02
The Lord of the Rings: The Third Age,2004.0,0.22
Samurai Shodown Anthology,2009.0,0.09
Backyard Wrestling 2: There Goes the Neighborhood,2004.0,0.28
LEGO Batman: The Videogame,2008.0,0.09
Ultimate Party Challenge,2009.0,0.08
Diabolik Lovers,2012.0,0.05
ESPN NHL 2K5,2004.0,0.88
Winning Post World,2009.0,0.03
Ikamono Tantei: Ikatan,2008.0,0.0
Zoids Assault (JP sales),2008.0,0.0
Clash of the Titans: The Videogame,2010.0,0.31
2002 FIFA World Cup,2002.0,0.59
Cabela's Alaskan Adventure,2006.0,0.02
Freedom Fighters,2003.0,0.13
Buffy the Vampire Slayer: Chaos Bleeds,2003.0,0.03
Create,2010.0,0.06
Trapt,2005.0,0.06
LEGO Indiana Jones 2: The Adventure Continues,2009.0,1.19
Cat Quest,2018.0,0.04
Looney Tunes: Acme Arsenal,2007.0,0.38
Katekyoo Hitman Reborn! Kizuna no Tag Battle,2010.0,0.03
Pro Yakyuu Famista DS 2009,2009.0,0.1
Nicktoons: Unite!,2005.0,0.35
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,2005.0,0.53
Power Pro Kun Pocket 10,2007.0,0.3
South Park: The Fractured But Whole,2017.0,1.43
The Urbz: Sims in the City (all regions sales),2004.0,0.44
Turok: Evolution,2002.0,0.55
Madagascar: Escape 2 Africa,2008.0,0.23
FIFA Soccer 2004,2003.0,0.79
That's So Raven,2004.0,0.76
Shaun White Snowboarding,2008.0,0.31
Code Geass: Hangyaku no Lelouch - Lost Colors,2008.0,0.07
Daigasso! Band Brothers,2004.0,0.19
Air Conflicts: Secret Wars,2011.0,0.19
FIFA Soccer 06,2005.0,0.07
Indiana Jones and the Emperor's Tomb,2003.0,0.0
Mafia II,2010.0,1.56
Big Mountain 2000,2000.0,0.03
NBA ShootOut 2004,2003.0,0.26
Marvel vs. Capcom 2,2003.0,0.14
Jojo no Kimyou na Bouken: Phantom Blood,2006.0,0.05
King Arthur II: The Role-playing Wargame,2012.0,0.03
Cars 2,2011.0,0.13
Flips: Artemis Fowl,2009.0,0.0
Etrian Odyssey V: Beyond the Myth,2017.0,0.27
Gumby vs. the Astrobots,2005.0,0.04
Polar Bowler,2008.0,0.02
Nari Kids Park: Hugtto! PreCure,2018.0,0.01
NHL 2K7,2006.0,0.13
FaceBreaker K.O. Party,2008.0,0.22
Condemned 2: Bloodshot,2008.0,0.39
Hakuoki: Yuugi Roku - Taishitachi no Daienkai,2016.0,0.02
D.S.: Dal Segno,2018.0,0.0
Assassin's Creed Syndicate,2015.0,0.26
SpongeBob SquarePants: SuperSponge,2001.0,1.78
Tokyo Twilight Ghost Hunters,2015.0,0.08
Star Wars: Empire at War - Gold Pack,2007.0,0.09
Toushin Toshi,2014.0,0.03
007 Racing,2000.0,0.53
Deadly Premonition: The Director's Cut,2013.0,0.16
Banner Saga Trilogy,2018.0,0.01
Carnival Island,2011.0,0.23
Madden NFL 2001,2000.0,0.64
Super Hero Generation,2014.0,0.04
Memories Off,2008.0,0.01
