title,year,total_sales
X-Men: The Official Game,2006.0,0.41
Zathura,2005.0,0.12
LEGO Jurassic World,2015.0,1.01
VR Golf '97,1996.0,0.17
Police Simulator 2 Law and Order,2012.0,0.0
R.B.I. Baseball 2016,2016.0,0.06
Golden Nugget 64,1998.0,0.09
Viewtiful Joe 2,2004.0,0.21
Disney Sports Snowboarding,2003.0,0.0
Yonder: The Cloud Catcher Chronicles,2017.0,0.04
Farpoint,2017.0,0.48
Raiders of the Lost Ark,1982.0,0.5
Rapala Pro Bass Fishing 2010,2010.0,0.4
Attack on Titan,2017.0,0.07
Rango: The Video Game,2011.0,0.12
Shounen Sunday & Shounen Magazine: White Comic,2009.0,0.01
Cars Toon: Mater's Tall Tales,2010.0,0.51
Diplomacy,2005.0,0.0
FIFA World Cup: Germany 2006,2006.0,0.03
Here They Lie,2016.0,0.04
ShellShock: Nam '67,2004.0,0.22
Shinseiki Evangelion: Koutetsu no Girlfriend,1998.0,0.11
Jikkyou Powerful Pro Yakyuu 3,1996.0,0.45
Homeworld 2,2003.0,0.03
Cars: Mater-National Championship,2007.0,0.25
Tomb Raider: Legend,2006.0,0.37
Showtime Championship Boxing,2007.0,0.06
Sloane to MacHale no Nazo no Monogatari,2009.0,0.2
LEGO The Lord of the Rings,2012.0,0.14
Family Party: 30 Great Games Outdoor Fun,2009.0,0.16
Final Fantasy XI: Wings of the Goddess,2007.0,0.81
Up,2009.0,0.41
Lego Marvel Super Heroes: Universe in Peril,2013.0,1.05
Reader Rabbit 1st Grade,2010.0,0.07
Spyro Reignited Trilogy,2018.0,0.65
The Sims 2,2005.0,0.33
Brunswick Circuit Pro Bowling 2,2000.0,0.11
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,2009.0,0.07
Cabela's Dangerous Hunts 2,2005.0,0.39
Qubed,2009.0,0.08
Evil Dead: Regeneration,2005.0,0.08
Dai-4-Ji Super Robot Taisen S,1996.0,0.51
Cars,2006.0,0.92
Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,2000.0,0.09
SpongeBob: HeroPants,2015.0,0.02
Rayman Raving Rabbids 2,2007.0,0.8
Major League Baseball Featuring Ken Griffey Jr,1998.0,0.79
Trials Fusion,2014.0,0.43
Jimmy Neutron: Boy Genius,2001.0,0.42
Sakura-Sou no Pet na Kanojo,2013.0,0.01
Big Bass Fishing,2002.0,0.02
Golden Axe: Beast Rider,2008.0,0.32
IHRA Drag Racing: Sportsman Edition,2006.0,0.08
Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,2010.0,0.06
ATV Quad Kings,2010.0,0.11
DanceDanceRevolution,2010.0,0.19
Virtua Tennis 2009,2009.0,0.38
The Sims 2,2004.0,0.29
Fallout 2,1998.0,0.0
Whiteout,2002.0,0.02
Dakar 2: The World's Ultimate Rally,2003.0,0.02
Jersey Devil,1998.0,0.23
Tropico 3: Gold Edition,2010.0,0.01
Tak 2: The Staff of Dreams,2004.0,0.46
Gex,1995.0,0.87
Darkest Dungeon,2018.0,0.03
Archer Maclean's 3D Pool,2004.0,0.07
Ford Racing Off Road,2008.0,0.47
Guitar Hero: Smash Hits,2009.0,0.22
Utsusemi no Mawari,2017.0,0.01
Uta no * Prince-Sama,2010.0,0.02
Tennis World Tour,2018.0,0.02
Teenage Mutant Ninja Turtles 2: Battle Nexus,2004.0,0.13
Classic NES Series: Castlevania,2004.0,0.33
FIFA Street 3,2008.0,0.09
Arc the Lad: End of Darkness,2005.0,0.06
Assassin's Creed: Altair's Chronicles,2008.0,0.05
ESPN NBA Basketball,2003.0,0.54
FIFA Soccer 08,2007.0,1.35
Assassin's Creed,2007.0,4.83
Don Bradman Cricket 14,2014.0,0.01
Alvin and the Chipmunks,2007.0,0.05
TMNT,2007.0,0.36
Pirates: The Legend of Black Kat,2002.0,0.06
Dynasty Warriors 8: Empires,2015.0,0.03
X2: Wolverine's Revenge,2003.0,0.12
Rampage 2: Universal Tour,1999.0,0.23
Wordhunters,2018.0,0.01
Rayman Origins,2012.0,0.15
Super Bubble Pop,2002.0,0.01
Jikkyou Powerful Pro Yakyuu 14,2007.0,0.31
ZombiU,2012.0,0.84
Sesame Street: Cookie's Counting Carnival,2010.0,0.29
Bloody Roar Extreme,2003.0,0.04
Net High,2015.0,0.03
Jampack Summer 2001,2001.0,0.74
Super Monkey Ball Deluxe,2005.0,0.24
Math Play,2007.0,0.31
SD Gundam: Gashapon Wars,2010.0,0.03
Kawaii Koneko DS 2,2009.0,0.0
Pro Evolution Soccer 2008 (JP sales),2008.0,0.08
Romance of the Three Kingdoms IV: Wall of Fire,1995.0,0.53
Vanguard Bandits,2000.0,0.07
Sleeping Dogs: Definitive Edition,2014.0,0.44
Jet Moto 3,1999.0,0.74
Déraciné,2018.0,0.1
NBA Inside Drive 2003,2002.0,0.31
Tenchu: Stealth Assassins,1998.0,1.99
Wall-E,2008.0,1.46
Tamagotchi,1997.0,1.45
Marginal #4: Idol of Supernova,2014.0,0.02
Chaos Rings III,2014.0,0.06
Call of Duty Black Ops: Declassified,2012.0,1.71
Arslan: The Warriors of Legend,2016.0,0.14
Solfege: Sweet Harmony,2008.0,0.0
Jake Power: Handyman,2009.0,0.07
Ukiyo no Roushi,2015.0,0.03
Lunar: Silver Star Story Complete,1999.0,0.55
Drawn to Life (JP sales),2007.0,0.0
Call of Duty: Ghosts,2013.0,10.41
Summon Night,2008.0,0.07
Sega Soccer Slam,2002.0,0.05
Puppet Show 3: Lost Town,2011.0,0.02
Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,2007.0,0.08
Colin McRae Rally 04,2004.0,0.01
Winx Club: Quest for the Codex,2006.0,0.06
Star Wars Battlefront (2015),2015.0,8.03
Project FIFA World Cup,2002.0,0.1
Hotel for Dogs,2009.0,0.05
Payday 2,2013.0,0.47
Suigetsu Portable,2008.0,0.01
Buzz! The Mega Quiz,2007.0,0.88
Princess in Love,2009.0,0.08
Congo Bongo,1983.0,0.4
Disgaea 4: A Promise Unforgotten,2011.0,0.58
Greg Hastings Paintball 2,2010.0,0.04
Super Baseball,1988.0,0.07
Jewel Quest The Sapphire Dragon,2015.0,0.0
FIFA 13,2012.0,0.38
Jenga World Tour,2007.0,0.05
Abunai: Koi no Sousa Shitsu,2012.0,0.01
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,2007.0,0.03
Dragon Quest XI: Echoes of an Elusive Age,2018.0,2.04
Shining Resonance,2014.0,0.14
Natsuiro no Sunadokei,2002.0,0.02
Ys I & II Chronicles,2011.0,0.09
NCAA March Madness 07,2007.0,0.21
Assassin's Creed Rogue Remastered,2018.0,0.15
Winning Eleven: Pro Evolution Soccer 2007,2007.0,0.01
Skylanders SWAP Force,2013.0,0.44
Crime Killer,1998.0,0.12
Stronghold Crusader Extreme,2008.0,0.02
Ninja Blade,2009.0,0.33
Rocksmith 2014,2013.0,1.05
Busou Renkin: Youkoso Papillon Park e,2007.0,0.02
Bella Sara,2008.0,0.08
Boing! Docomodake DS,2009.0,0.05
Desktop Tower Defense,2009.0,0.11
Left Brain Right Brain: Use Both Hands Train Both Sides,2007.0,0.16
Super Speed Machines,2010.0,0.02
Love Plus +,2010.0,0.23
Beauty Factory,2007.0,0.0
Tongari Boushi to Mahou no Otana,2010.0,0.44
Sol Trigger,2012.0,0.1
New Little King's Story,2012.0,0.04
Pro Evolution Soccer 2013,2012.0,1.52
Midnight Club: Street Racing,2001.0,0.48
EA Sports UFC 3,2018.0,0.44
NBA Jam Extreme,1996.0,0.22
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004.0,0.5
Are You Smarter Than a 5th Grader? Back to School,2010.0,0.19
Euro Truck Simulator 2: Scandinavia,2015.0,0.01
Tir Na Nog Yuukyuu no Jin,2009.0,0.0
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,2006.0,0.02
Pillow Pets,2011.0,0.09
Wolfenstein,2009.0,0.04
4X4 EVO 2,2002.0,0.14
Densetsu no Yuusha no Densetsu: Legendary Saga,2010.0,0.01
Animal Boxing,2008.0,0.03
Shiro to Kuro no Alice,2017.0,0.02
SpongeBob: HeroPants,2015.0,0.1
Fight Night Round 3,2006.0,1.56
NBA 2K8,2007.0,0.6
Assassination Classroom: Grand Siege on Korosensei,2015.0,0.14
Luminous Arc 3,2009.0,0.04
Spore Galactic Adventures,2009.0,0.01
Chocobo to Mahou no Ehon: Special Package,2008.0,0.0
Final Fantasy XIV: Stormblood,2017.0,0.06
Grisaia no Kajitsu: Side Episode,2017.0,0.02
SaGa 2: Hihou Densetsu - Goddess of Destiny,2009.0,0.17
Smashing Drive,2002.0,0.07
Dance Dance Revolution: Hottest Party 3,2009.0,0.44
Madden NFL 09,2008.0,2.54
Battlefield: Hardline,2015.0,2.15
Jurassic: The Hunted,2009.0,0.14
Sphinx and the Cursed Mummy,2003.0,0.14
Jimmie Johnson's Anything With an Engine,2011.0,0.08
Darksiders II: Deathinitive Edition,2015.0,0.24
Winning Post 4,1999.0,0.15
Grandia II,2000.0,0.2
Arthur and the Invisibles,2007.0,0.0
Hooked! Again: Real Motion Fishing,2009.0,0.39
Fox Sports Golf '99,1998.0,0.14
Harry Potter Collection,2007.0,0.56
Pirates of the Burning Sea,2008.0,0.02
Ace Combat: Assault Horizon Legacy,2011.0,0.25
The BIGS 2,2009.0,0.05
Adventure Time: Pirates of the Enchiridion,2018.0,0.04
Learn with Pokémon: Typing Adventure,2011.0,0.29
Aliens vs Predator,2010.0,1.06
SOCOM 3: U.S. Navy SEALs,2005.0,1.69
Portal Runner,2001.0,0.13
Nostradamus: The Last Prophecy,2007.0,0.0
MLB 07: The Show,2007.0,0.32
Lumo,2016.0,0.02
The Da Vinci Code,2006.0,0.04
Nari Kids Park: Kaitou Sentai Lupinranger Vs. Keisatsu Sentai Patoranger,2018.0,0.0
Bust-A-Move 3000,2003.0,0.01
Britney's Dance Beat,2002.0,0.22
Generator Rex: Agent of Providence,2011.0,0.09
The King of Fighters '95 (CD),1995.0,0.23
Hotel for Dogs,2009.0,0.0
Xenoblade Chronicles X,2015.0,0.84
Pariah,2005.0,0.1
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,2010.0,0.06
L.A. Noire: The Complete Edition,2011.0,0.02
WWF Attitude,1999.0,1.76
Dementium II,2010.0,0.11
Frogger's Journey: The Forgotten Relic,2003.0,0.26
Checkers,1980.0,0.24
Ford Bold Moves Street Racing,2006.0,0.0
Refrain no Chika Meikyuu to Majo no Ryodan,2016.0,0.06
The Walking Dead: A Telltale Games Series,2013.0,0.15
VMX Racing,1997.0,0.28
Kamen Rider: Climax Heroes OOO,2010.0,0.15
Phoenix Wright: Ace Attorney - Justice for All,2007.0,0.53
James Pond: Codename Robocod,2005.0,0.03
Classic NES Series: Xevious,2004.0,0.12
ESPN NHL 2K5,2004.0,0.42
Godzilla Generations,1998.0,0.08
Auto Destruct,1998.0,0.08
FIFA 15,2014.0,0.52
Dance Dance Revolution Disney Mix,2001.0,0.04
Hitman 2: Silent Assassin,2003.0,0.13
Star Wars Episode II: Attack of the Clones,2002.0,0.77
Kimi no Hitomi ni Hit Me,2018.0,0.01
NBA Starting Five,2002.0,0.02
Shin Megami Tensei II,1994.0,0.37
Kinectimals,2010.0,1.62
Mortal Kombat: Deception,2004.0,0.76
Moto Racer 4,2017.0,0.01
"Ed, Edd n Eddy: The Mis-Edventures",2005.0,0.25
Petz Wild Animals: Tigerz,2008.0,0.56
Beat Sketcher,2010.0,0.0
Fighting Fantasy: The Warlock of Firetop Mountain,2009.0,0.09
Nanostray 2,2008.0,0.05
Summer Lesson: Miyamoto Hikari Collection,2017.0,0.01
The Simpsons Game,2007.0,1.08
Wicked Monster Blast!,2011.0,0.05
Soldier of Fortune: Payback,2007.0,0.2
PlayStation All-Stars Battle Royale,2012.0,0.5
Root Double: Before Crime * After Days,2012.0,0.01
"Koori no Bohyou: Ichiryuuwa, 3-dome no Junan",2010.0,0.01
Serious Sam HD: The First and Second Encounters,2011.0,0.02
Jolly Rover,2010.0,0.0
Backyard Wrestling 2: There Goes the Neighborhood,2004.0,0.12
Supermodel Makeover by Lauren Luke,2009.0,0.02
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,2005.0,0.16
Sherlock Holmes: Secret of The Silver Earring,2010.0,0.04
SoulCalibur Legends,2007.0,0.18
Model * Oshare Audition: Dream Girl,2013.0,0.07
Mini Desktop Racing,2007.0,0.01
Tsukibuto,2009.0,0.0
Conflict: Desert Storm,2002.0,1.57
Jackass the Game,2007.0,0.28
Brain Challenge Deluxe,2009.0,0.0
Indigo Prophecy,2005.0,0.1
Pocket Fighter,1998.0,0.23
Test Drive 4,1997.0,1.21
Dragon's Lair 3D: Return to the Lair,2002.0,0.05
Tetrisphere,1997.0,0.36
FIFA 14,2013.0,0.5
Saint Seiya: Brave Soldiers,2013.0,0.07
Madden NFL 2003,2002.0,0.61
Dragon Age: Origins,2009.0,0.5
RR64: Ridge Racer 64,2000.0,0.4
Flip's Twisted World,2010.0,0.06
Uta no Prince-Sama: Music,2011.0,0.1
Deepak Chopra's Leela,2011.0,0.13
Dragon's Dogma,2016.0,0.01
Stella Glow,2015.0,0.26
Trials Fusion,2015.0,0.25
Culdcept SAGA,2008.0,0.16
Grand Theft Auto: Vice City,2003.0,0.04
Cabela's Dangerous Hunts 2011,2010.0,0.12
Sonic's Ultimate Genesis Collection,2009.0,1.48
TransFormers Animated: The Game,2008.0,0.17
Zathura,2005.0,0.02
Game Center CX: 3-Choume no Arino,2014.0,0.06
Hitman,2017.0,0.31
RollerCoaster Tycoon 2,2002.0,1.25
Big Bass World Championship,1997.0,0.36
Sesame Street: Elmo's A-to-Zoo Adventure,2010.0,0.38
Iron Man,2008.0,0.0
Elven Legacy Collection,2010.0,0.02
Jake Hunter Detective Story: Prism of Eyes,2018.0,0.01
Santa Claus is Comin' to Town!,2011.0,0.06
Finny the Fish & the Seven Waters,2005.0,0.05
The Thing,2002.0,0.2
SSX,2012.0,0.71
Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online,2017.0,0.03
Finding Nemo,2003.0,2.82
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,2006.0,0.66
Hakuouki SSL: Sweet School Life,2014.0,0.05
Bleach: Blade Battlers,2006.0,0.05
WWE SmackDown vs. Raw 2010,2009.0,1.04
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,2008.0,0.01
FaceBreaker,2008.0,0.19
Super Robot Taisen OG Saga: Endless Frontier (JP sales),2009.0,0.14
Take Command: Second Manassas,2006.0,0.0
Painkiller: Gold Edition,2005.0,0.0
Farming Simulator 15 Expansion Pack,2015.0,0.01
Assassin's Creed Odyssey,2018.0,3.18
Charlie and the Chocolate Factory,2005.0,0.18
Puzzle Quest 2,2010.0,0.12
The Legend of Spyro: A New Beginning,2006.0,0.19
Master Jin Jin's IQ Challenge,2007.0,0.14
Amnesia Later,2012.0,0.05
Deformers,2017.0,0.06
Winning Post 6,2003.0,0.09
Transformers: War for Cybertron -- Decepticons,2010.0,0.12
Disney Sports Motocross,2003.0,0.0
Yager,2004.0,0.05
The Club,2008.0,0.27
Pro Yakyuu Greatest Nine '97,1997.0,0.21
Izumo 2,2006.0,0.01
Evangelion: Jo,2009.0,0.03
Stuart Little 2,2002.0,0.46
Chopper Attack,1998.0,0.11
RoadKill,2003.0,0.17
Agatha Christie's The ABC Murders,2016.0,0.08
nail'd,2010.0,0.1
Yu Yu Hakusho: Tournament Tactics,2004.0,0.11
The Order: 1886,2015.0,1.62
SD Gundam G Generation Wars,2009.0,0.31
Dishonored,2013.0,1.72
Metal Gear Ac!d,2005.0,0.87
X-Men: Reign of Apocalypse,2001.0,0.28
Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,2004.0,0.11
WWE SmackDown vs. RAW 2007,2006.0,0.66
Code: Realize - Guardian of Rebirth,2015.0,0.12
Conflict: Global Terror,2005.0,0.19
Child of Light,2014.0,0.05
Tekken 4,2002.0,3.44
J-League Pro Soccer Club o Tsukurou!,1999.0,0.36
NCAA Football 10,2009.0,0.58
Wild Guns Reloaded,2018.0,0.07
Tour de France 2014,2014.0,0.01
World Championship Poker: Deluxe Series,2005.0,0.08
LEGO Star Wars II: The Original Trilogy,2006.0,0.97
Grand Theft Auto: San Andreas,2005.0,1.95
Diva Girls: Diva Dancers,2009.0,0.0
Anarchy Reigns,2013.0,0.21
Harvest Moon DS Cute (jp sales),2008.0,0.1
Last Escort: Club Katze,2010.0,0.03
Space Invaders,1999.0,0.16
Constructor HD,2017.0,0.11
Smash Court Tennis Pro Tournament 2,2004.0,0.13
King Arthur,2004.0,0.04
Jewel Quest Mysteries 2: Trail of the Midnight Heart,2011.0,0.04
Balls of Fury,2007.0,0.02
Major Minor's Majestic March (jp sales),2009.0,0.0
Colin McRae Rally 04,2004.0,0.1
Kill.switch,2004.0,0.02
Discworld Noir,1999.0,0.0
TNA iMPACT!,2008.0,0.16
101-in-1 Sports Megamix,2010.0,0.08
Midnight Club II,2003.0,0.5
Big Bang Mini,2009.0,0.06
F1 2012,2012.0,0.49
Showdown: Legends of Wrestling,2004.0,0.12
Outlaw Golf: Nine Holes of Christmas,2003.0,0.11
Action Bass,2000.0,1.14
Mafia,2004.0,0.23
Battle of the Bands,2008.0,0.0
NPPL Championship Paintball 2009,2008.0,0.26
Fantastic Football Fan Party,2010.0,0.01
PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,2015.0,0.04
Frogger: Ancient Shadow,2005.0,0.1
Harry Potter and the Order of the Phoenix,2007.0,0.24
Bionicle: Matoran Adventures,2002.0,0.26
New Play Control! Donkey Kong Jungle Beat,2009.0,0.6
Microsoft Flight Simulator X,2006.0,0.47
Chain Chronicle,2014.0,0.0
Juusei to Diamond,2009.0,0.01
Who Wants to Be a Millionaire: 3rd Edition,2010.0,0.04
Aero Elite: Combat Academy,2003.0,0.07
Project Versus J,2015.0,0.21
XIII,2003.0,0.0
Gungrave VR,2018.0,0.01
Ridge Racer,1995.0,0.79
Winx Club: Saving Alfea,2014.0,0.01
SingStar Guitar,2010.0,0.09
Wonder Project J2: Koruro no Mori no Josette,1996.0,0.16
Fantasy Wars,2007.0,0.0
Mark Davis Pro Bass Challenge,2003.0,0.17
Tyco RC: Assault with a Battery,2000.0,0.11
Senran Kagura: Peach and Reflexions Limited Double Pack,2018.0,0.02
FlatOut,2005.0,0.0
SingStar: Made In Germany,2009.0,0.08
MLB Power Pros,2007.0,0.11
Freekstyle,2002.0,0.09
Fantastic Four: Rise of the Silver Surfer,2007.0,0.15
Spongebob Squarepants / Fairly Odd Parents Double Pack,2005.0,0.15
Senjou no Waltz,2014.0,0.03
Renai 0 Kilometer,2014.0,0.01
Saka Agari Hurricane Portable,2011.0,0.03
King's Field,1995.0,0.16
Woodcutter Simulator 2016,2015.0,0.01
Game of Thrones: A Telltale Games Series,2015.0,0.06
Angry Birds: Star Wars,2013.0,0.27
Pachi-Slot Higrashi no Naku Koro ni Matsuri,2010.0,0.02
NFL Blitz Pro,2003.0,0.02
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,2007.0,0.12
Mega Man Xtreme,2001.0,0.07
Digimon World: Dawn / Dusk,2007.0,0.31
The Longest 5 Minutes,2018.0,0.02
Catwoman,2004.0,0.17
Time Commando,1996.0,0.17
Love Once,2010.0,0.0
NASCAR: Dirt to Daytona,2002.0,0.09
Sorcery,2012.0,0.3
Harry Potter and the Deathly Hallows - Part 2,2011.0,0.33
Puppies 3D,2011.0,0.13
NieR,2010.0,0.29
The Dog Island,2008.0,0.38
Scribblenauts Mega Pack,2018.0,0.04
Adventures of Lolo,1989.0,0.06
DK: King of Swing,2005.0,0.24
Gran Turismo (PSP),2009.0,3.27
Star Wars: The Force Unleashed,2008.0,1.09
Silent Hill: Homecoming,2008.0,0.0
Amazing Adventures: The Forgotten Ruins,2008.0,0.24
Lost Heroes,2012.0,0.09
PriPara Mezase! Idol Grand Prix No.1!,2015.0,0.13
NHRA Championship Drag Racing,2005.0,0.24
b.l.u.e.: Legend of Water,1998.0,0.04
Dramatic Dungeon: Sakura Wars - Kimi Arugatame,2008.0,0.05
StormLover,2010.0,0.03
World Poker Tour,2005.0,0.06
Scribblenauts Unmasked: A DC Comics Adventure,2013.0,0.1
The Sims 3: Town Life Stuff,2011.0,0.34
NHL 99,1998.0,1.07
Nightmares from the Deep: Davy Jones,2014.0,0.0
Petz: Horsez 2,2007.0,0.42
Fighter Destiny 2,2000.0,0.05
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,2012.0,0.06
BeatMania IIDX 4th Style: New Songs Collection,2001.0,0.05
Marvel Super Hero Squad: The Infinity Gauntlet,2010.0,0.27
Irozuki Tingle no Koi no Balloon Trip,2009.0,0.11
Overlord,2007.0,0.02
Parodius,1996.0,0.17
Indiana Jones and the Emperor's Tomb,2003.0,0.0
SteamWorld Collection,2016.0,0.02
FIFA Soccer 2003,2002.0,0.08
Chicken Hunter,2008.0,0.02
Imagine: Fashion Designer,2011.0,0.15
Wedding Dash,2009.0,0.21
Shrek SuperSlam,2005.0,0.18
"SpongeBob SquarePants: Lights, Camera, Pants!",2005.0,0.0
Splat Renegade Paintball,2005.0,0.06
Grand Theft Auto: Vice City Stories,2007.0,0.97
Napoleon Dynamite: The Game,2007.0,0.03
NBA Live 14,2013.0,0.24
Game no Kanzume Vol 2,1994.0,0.05
Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,2007.0,0.05
Bust A Groove 2,1999.0,0.26
Battle Engine Aquila,2003.0,0.02
Dolphin,1983.0,0.29
Rocksmith 2014,2016.0,0.7
Soul Sacrifice,2013.0,0.56
Ford Racing 3,2005.0,0.09
Xenoblade Chronicles 2: Torna ~ The Golden Country,2018.0,0.16
Star Wars The Clone Wars: Republic Heroes,2009.0,0.39
Blacksite: Area 51,2007.0,0.57
The Chronicles of Riddick: Assault on Dark Athena,2009.0,0.01
Great Party Games,2010.0,0.09
Cars,2006.0,1.21
Road Rash: Jailbreak,1999.0,0.4
Arabians Lost: The Engagement on Desert,2009.0,0.01
Dogz Fashion,2006.0,0.01
Kamen Rider: Battride War II,2014.0,0.02
Herc's Adventures,1997.0,0.04
Madden NFL 11,2010.0,2.4
NightCaster,2002.0,0.13
Drakensang: The Dark Eye,2009.0,0.04
Harry Potter and the Half-Blood Prince,2009.0,0.62
Ford Racing Off Road,2008.0,0.2
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,2010.0,0.02
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",2009.0,0.06
Colosseum: Road to Freedom,2005.0,0.07
Don King Boxing,2009.0,0.08
Broken Sword 5: The Serpent's Curse,2015.0,0.02
Grand Slam Tennis 2,2012.0,0.24
Monster House,2006.0,0.14
Sonic Mania,2017.0,0.47
Jikandia: The Timeless Land,2011.0,0.03
Trapped Dead,2011.0,0.02
Cabela's Big Game Hunter,2002.0,1.42
Metal Max 4: Gekkou no Diva,2013.0,0.06
Minna no Conveni,2010.0,0.01
LEGO Harry Potter Collection,2018.0,0.22
Samurai Warriors 2,2013.0,0.03
Bomberman Tournament,2001.0,0.25
Triple Play 2002,2002.0,0.87
Chuck E. Cheese's Game Room,2010.0,0.13
Blazing Angels: Squadrons of WWII,2007.0,0.84
Lego Marvel Super Heroes,2013.0,2.34
Blender Bros.,2002.0,0.02
Tom Clancy's Splinter Cell,2003.0,0.1
Moshi Monsters: Moshlings Theme Park,2012.0,0.4
Samurai Warriors: State of War,2006.0,0.19
LEGO The Hobbit,2014.0,0.23
Romance of the Three Kingdoms XII,2012.0,0.09
Skullgirls: 2nd Encore,2016.0,0.01
Railway Empire,2018.0,0.03
PDC World Championship Darts 2009,2009.0,0.0
Donkey Kong Jungle Beat,2005.0,1.34
Zoo Hospital,2007.0,0.04
Asterix and Obelix XXL2,2018.0,0.04
Nisekoi: Yomeiri!?,2015.0,0.03
Othello de Othello DS,2008.0,0.0
My Fitness Coach: Club,2011.0,0.05
PopCap Hits!,2011.0,0.02
Memories Off: AfterRain,2009.0,0.01
Tomb Raider: Underworld (Others sales),2009.0,0.26
Disney Infinity,2013.0,0.02
One Piece: Gear Spirit,2007.0,0.08
Silent Hill: Book of Memories,2012.0,0.02
Portable Island: Tenohira Resort,2006.0,0.02
FIFA Soccer 08,2007.0,1.35
50 Cent: Blood on the Sand,2009.0,0.19
Guild Wars Trilogy,2005.0,0.05
007: Tomorrow Never Dies,1999.0,3.21
The Wizard of Oz: Beyond The Yellow Brick Road,2009.0,0.15
The Warriors,2005.0,0.53
Virtua Pro Football,2006.0,0.02
Hunting Simulator,2017.0,0.06
Mercenaries Saga Chronicles,2018.0,0.01
God of War Collection,2014.0,0.24
NCAA Final Four 2000,1999.0,0.38
Onechanbara Z2: Chaos,2015.0,0.28
Call of Duty: Black Ops,2010.0,1.37
Darksiders,2010.0,0.15
Nights of Azure,2016.0,0.05
War Gods,1997.0,0.03
Let's TAP,2009.0,0.17
Renegade Racers,2000.0,0.03
The Incredible Hulk: Ultimate Destruction,2005.0,0.23
Need for Speed: The Run,2011.0,0.28
Midnight Club 3: DUB Edition,2005.0,3.66
Miami Law,2009.0,0.1
The Bachelor: The Videogame,2010.0,0.1
Moxie Girlz,2011.0,0.07
Let's Play Fashion Designer,2009.0,0.0
Driveclub VR,2016.0,0.27
Teenage Mutant Ninja Turtles: Danger of the Ooze,2014.0,0.25
Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,2011.0,0.03
Shark Tale,2004.0,0.3
Championship Motocross featuring Ricky Carmichael,1999.0,0.58
Titanic Mystery,2012.0,0.07
Pilot Academy,2006.0,0.01
Demon Attack,1982.0,2.13
The Sims 2: Pets,2006.0,2.07
The Pillars of the Earth,2017.0,0.03
Grand Theft Auto,1998.0,2.32
Space Invaders Evolution,2006.0,0.0
The Tiny Bang Story,2011.0,0.01
Treasure World,2009.0,0.2
The Elder Scrolls V: Skyrim,2017.0,1.15
Dear Girl: Stories Hibiki - Hibiki Tokkun Daisakusen!,2009.0,0.01
Majin and the Forsaken Kingdom,2010.0,0.19
WarTech: Senko no Ronde,2007.0,0.04
DanceMasters,2010.0,0.2
Rugby World Cup 2015,2015.0,0.02
MLB SlugFest 2006,2006.0,0.05
Madden NFL 12,2011.0,0.23
River Raid,1982.0,1.6
Gauntlet: Dark Legacy,2001.0,1.15
Personal Trainer: Walking,2009.0,0.78
12Riven: The Psi-Climinal of Integral,2009.0,0.0
MotoGP 2: Ultimate Racing Technology,2002.0,0.15
Breath of Fire III,2016.0,0.04
Naruto Shippuden: Ultimate Ninja 5,2009.0,0.17
Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,2007.0,0.05
Racquet Sports,2010.0,0.34
Disney Sing It,2008.0,1.19
Virtual Hydlide,1995.0,0.11
SBK Superbike World Championship,2009.0,0.02
Grisaia no Rakuen: Le Eden de la Grisaia,2014.0,0.01
NFL Street 2,2004.0,0.2
Jikkyou Powerful Major League 2009,2009.0,0.08
Just Dance 2019,2018.0,0.15
Ouran Koukou Host Bu,2007.0,0.02
Justice League: Chronicles,2003.0,0.04
G.I. Joe: The Rise of Cobra,2009.0,0.24
Disney's The Little Mermaid: Ariel's Undersea Adventure,2006.0,0.81
